Timestamp, EPC, Antenna, RSSI, Channel, Address
1581078271514049,245390003868,3,-64,865.7,192.168.0.10
1581078271537739,245390003868,3,-63.5,865.7,192.168.0.10
1581078271719965,245390003868,3,-63.5,865.7,192.168.0.10
1581078271739060,245390003868,3,-63.5,865.7,192.168.0.10
1581078272047804,245390003868,3,-64,865.7,192.168.0.10
1581078272066878,245390003868,3,-64,865.7,192.168.0.10
1581078272259804,245390003868,3,-63.5,865.7,192.168.0.10
1581078272282179,245390003868,3,-63.5,865.7,192.168.0.10
1581078272476499,245390003868,3,-64,865.7,192.168.0.10
1581078272504377,245390003868,3,-64,865.7,192.168.0.10
1581078272692377,245390003868,3,-64,865.7,192.168.0.10
1581078272712795,245390003868,3,-64.5,865.7,192.168.0.10
1581078272894275,245390003868,3,-64.5,865.7,192.168.0.10
1581078272914428,245390003868,3,-64,865.7,192.168.0.10
1581078273099735,245390003868,3,-64,865.7,192.168.0.10
1581078273120513,245390003868,3,-64,865.7,192.168.0.10
1581078273318001,245390003868,3,-64.5,865.7,192.168.0.10
1581078273347042,245390003868,3,-64,865.7,192.168.0.10
1581078273535001,245390003868,3,-64.5,865.7,192.168.0.10
1581078273554848,245390003868,3,-64.5,865.7,192.168.0.10
1581078273960498,245390003868,3,-64.5,865.7,192.168.0.10
1581078273982836,245390003868,3,-65,865.7,192.168.0.10
1581078274177813,245390003868,3,-65,865.7,192.168.0.10
1581078274195644,245390003868,3,-64.5,865.7,192.168.0.10
1581078274395509,245390003868,3,-64,865.7,192.168.0.10
1581078274426892,245390003868,3,-64.5,865.7,192.168.0.10
1581078274618506,245390003868,3,-64.5,865.7,192.168.0.10
1581078274643053,245390003868,3,-65,865.7,192.168.0.10
1581078274853972,245390003868,3,-66,865.7,192.168.0.10
1581078274891575,245390003868,3,-66,865.7,192.168.0.10
1581078275081731,245390003868,3,-64.5,865.7,192.168.0.10
1581078275106652,245390003868,3,-64,865.7,192.168.0.10
1581078275293364,245390003868,3,-64.5,865.7,192.168.0.10
1581078275314343,245390003868,3,-64.5,865.7,192.168.0.10
1581078275505836,245390003868,3,-63.5,865.7,192.168.0.10
1581078275530591,245390003868,3,-63.5,865.7,192.168.0.10
1581078275730268,245390003868,3,-63,865.7,192.168.0.10
1581078275757797,245390003868,3,-63,865.7,192.168.0.10
1581078276040898,245390003868,3,-62.5,865.7,192.168.0.10
1581078276061070,245390003868,3,-62.5,865.7,192.168.0.10
1581078276243612,245390003868,3,-62.5,865.7,192.168.0.10
1581078276261475,245390003868,3,-62.5,865.7,192.168.0.10
1581078276458841,245390003868,3,-62.5,865.7,192.168.0.10
1581078276481488,245390003868,3,-63,865.7,192.168.0.10
1581078276664939,245390003868,3,-64.5,865.7,192.168.0.10
1581078276691281,245390003868,3,-64.5,865.7,192.168.0.10
1581078277095029,245390003868,3,-66,865.7,192.168.0.10
1581078277122673,245390003868,3,-66,865.7,192.168.0.10
1581078277322141,245390003868,3,-65.5,865.7,192.168.0.10
1581078277339860,245390003868,3,-65.5,865.7,192.168.0.10
1581078277539753,245390003868,3,-66,865.7,192.168.0.10
1581078277777161,245390003868,3,-66,865.7,192.168.0.10
1581078324790568,245390003868,3,-66,865.7,192.168.0.10
1581078324818176,245390003868,3,-66,865.7,192.168.0.10
1581078325010084,245390003868,3,-66,865.7,192.168.0.10
1581078325037487,245390003868,3,-66,865.7,192.168.0.10
1581078325239032,245390003868,3,-66,865.7,192.168.0.10
1581078325266709,245390003868,3,-66,865.7,192.168.0.10
1581078325665936,245390003868,3,-65.5,865.7,192.168.0.10
1581078325694041,245390003868,3,-66,865.7,192.168.0.10
1581078325877901,245390003868,3,-65,865.7,192.168.0.10
1581078325901280,245390003868,3,-64.5,865.7,192.168.0.10
1581078326305874,245390003868,3,-64.5,865.7,192.168.0.10
1581078326335417,245390003868,3,-65,865.7,192.168.0.10
1581078326519835,245390003868,3,-65,865.7,192.168.0.10
1581078326556980,245390003868,3,-66,865.7,192.168.0.10
1581078326743919,245390003868,3,-65,865.7,192.168.0.10
1581078326765345,245390003868,3,-65,865.7,192.168.0.10
1581078327100344,245390003868,3,-65.5,865.7,192.168.0.10
1581078327305577,245390003868,3,-66,865.7,192.168.0.10
1581078327338984,245390003868,3,-66.5,865.7,192.168.0.10
1581078327534547,245390003868,3,-65.5,865.7,192.168.0.10
1581078327559942,245390003868,3,-65,865.7,192.168.0.10
1581078327968843,245390003868,3,-64.5,865.7,192.168.0.10
1581078327992347,245390003868,3,-65,865.7,192.168.0.10
1581078328188666,3005FB63AC1F3681EC8812DB,3,-58,865.7,192.168.0.10
1581078328200361,3005FB63AC1F3681EC8814A8,3,-58.5,865.7,192.168.0.10
1581078328224981,3005FB63AC1F3681EC8812DB,3,-57.5,865.7,192.168.0.10
1581078328239743,3005FB63AC1F3681EC8814A8,3,-57.5,865.7,192.168.0.10
1581078328335756,2005FB63AC1F3681AB1004E3,1,-62.5,865.7,192.168.0.10
1581078328372853,2005FB63AC1F3681AB1004E3,1,-62,865.7,192.168.0.10
1581078328413943,1007FB63AC1F3681EC880468,2,-61.5,865.7,192.168.0.10
1581078328439001,1007FB63AC1F3681EC880468,2,-61,865.7,192.168.0.10
1581078328465292,3005FB63AC1F3681EC8814A8,3,-56,865.7,192.168.0.10
1581078328471923,2005FB63EAC13681E4EC0FEC,3,-57,865.7,192.168.0.10
1581078328487766,0000FB63AC1F3681EC880468,3,-59,865.7,192.168.0.10
1581078328497397,1007FB63AC1F3681EC880468,3,-60,865.7,192.168.0.10
1581078328512728,3005FB63AC1F3681EC8812DB,3,-60,865.7,192.168.0.10
1581078328525132,2005FB63EAC13681E4EC0FEC,3,-56.5,865.7,192.168.0.10
1581078328527638,3005FB63AC1F3681EC8814A8,3,-55.5,865.7,192.168.0.10
1581078328538532,1007FB63AC1F3681EC880468,3,-60,865.7,192.168.0.10
1581078328556565,0000FB63AC1F3681EC880468,3,-59,865.7,192.168.0.10
1581078328604192,2005FB63EAC13681E4EC0F4B,4,-60.5,865.7,192.168.0.10
1581078328610291,0000FB63AC1F3681EC880468,4,-61.5,865.7,192.168.0.10
1581078328615860,2005FB63EAC13681E5C6028D,4,-61,865.7,192.168.0.10
1581078328646207,2005FB63EAC13681E4EC0F4B,4,-60,865.7,192.168.0.10
1581078328657435,0000FB63AC1F3681EC880468,4,-60,865.7,192.168.0.10
1581078328683968,2005FB63AC1F3681AB1004E3,1,-61,865.7,192.168.0.10
1581078328696766,2005FB63AC1F3681AB1004E3,1,-61.5,865.7,192.168.0.10
1581078328727080,3005FB63AC1F3681EC8812DB,2,-56.5,865.7,192.168.0.10
1581078328732413,3005FB63AC1F3681EC881318,2,-58.5,865.7,192.168.0.10
1581078328735274,1007FB63AC1F3681EC880468,2,-57.5,865.7,192.168.0.10
1581078328758605,1007FB63AC1F3681EC880468,2,-62,865.7,192.168.0.10
1581078328768168,0000FB63AC1F3681EC880468,2,-57.5,865.7,192.168.0.10
1581078328777922,2005FB63EAC13681E4EC0F4B,2,-58,865.7,192.168.0.10
1581078328784601,3005FB63AC1F3681EC881318,2,-58,865.7,192.168.0.10
1581078328789032,0000FB63AC1F3681EC880468,2,-56,865.7,192.168.0.10
1581078328790156,1007FB63AC1F3681EC880468,2,-56,865.7,192.168.0.10
1581078328791255,3005FB63AC1F3681EC8812DB,2,-55.5,865.7,192.168.0.10
1581078328812034,1007FB63AC1F3681EC880468,2,-61,865.7,192.168.0.10
1581078328837834,3005FB63AC1F3681EC8814A8,3,-56,865.7,192.168.0.10
1581078328846517,3005FB63AC1F3681EC881318,3,-60.5,865.7,192.168.0.10
1581078328854290,1007FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581078328875309,2005FB63AC1F3681AB1004E3,3,-59.5,865.7,192.168.0.10
1581078328895242,3005FB63AC1F3681EC880468,3,-61.5,865.7,192.168.0.10
1581078328913539,1007FB63AC1F3681EC880468,3,-60.5,865.7,192.168.0.10
1581078328920353,3005FB63AC1F3681EC8814A8,3,-55,865.7,192.168.0.10
1581078328922835,3005FB63AC1F3681EC881318,3,-59,865.7,192.168.0.10
1581078328926320,1007FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581078328947161,3005FB63AC1F3681EC880468,3,-61.5,865.7,192.168.0.10
1581078328956854,2005FB63AC1F3681AB1004E3,3,-59.5,865.7,192.168.0.10
1581078328980421,0000FB63AC1F3681EC880468,4,-56.5,865.7,192.168.0.10
1581078328985246,2005FB63EAC13681E4EC0F4B,4,-55.5,865.7,192.168.0.10
1581078328990276,2005FB63EAC13681E5C6028D,4,-57.5,865.7,192.168.0.10
1581078328991367,3005FB63AC1F3681EC880468,4,-57,865.7,192.168.0.10
1581078328999419,1007FB63AC1F3681EC880468,4,-57,865.7,192.168.0.10
1581078329001371,3005FB63AC1F3681EC8811B0,4,-60,865.7,192.168.0.10
1581078329015570,1007FB63AC1F3681EC880468,4,-60,865.7,192.168.0.10
1581078329033262,3005FB63AC1F3681EC88141F,4,-59,865.7,192.168.0.10
1581078329046078,2005FB63EAC13681E4EC0F4C,4,-60.5,865.7,192.168.0.10
1581078329053946,2005FB63EAC13681E4EC0F4B,4,-54,865.7,192.168.0.10
1581078329055082,0000FB63AC1F3681EC880468,4,-56,865.7,192.168.0.10
1581078329061227,1007FB63AC1F3681EC880468,4,-57.5,865.7,192.168.0.10
1581078329064744,3005FB63AC1F3681EC880468,4,-55.5,865.7,192.168.0.10
1581078329065972,2005FB63EAC13681E5C6028D,4,-57,865.7,192.168.0.10
1581078329075101,3005FB63AC1F3681EC88141F,4,-60,865.7,192.168.0.10
1581078329083613,1007FB63AC1F3681EC880468,4,-60.5,865.7,192.168.0.10
1581078329089712,3005FB63AC1F3681EC8811B0,4,-63,865.7,192.168.0.10
1581078329104637,2005FB63EAC13681E4EC0FEA,1,-58,865.7,192.168.0.10
1581078329105761,3005FB63AC1F3681EC881451,1,-57.5,865.7,192.168.0.10
1581078329109112,2005FB63AC1F3681AB1004E3,1,-58,865.7,192.168.0.10
1581078329111376,2005FB63EAC13681E4EC0FE8,1,-58,865.7,192.168.0.10
1581078329112767,1007FB63AC1F3681EC880468,1,-56,865.7,192.168.0.10
1581078329114788,3005FB63AC1F3681EC881501,1,-57,865.7,192.168.0.10
1581078329142486,3005FB63AC1F3681EC881458,1,-60,865.7,192.168.0.10
1581078329152149,1007FB63AC1F3681EC880468,1,-59.5,865.7,192.168.0.10
1581078329164732,3005FB63AC1F3681EC8813AD,1,-59.5,865.7,192.168.0.10
1581078329176632,1007FB63AC1F3681EC880468,1,-56,865.7,192.168.0.10
1581078329178385,3005FB63AC1F3681EC881451,1,-56.5,865.7,192.168.0.10
1581078329181077,2005FB63AC1F3681AB1004E3,1,-57.5,865.7,192.168.0.10
1581078329194437,3005FB63AC1F3681EC8811B0,1,-58.5,865.7,192.168.0.10
1581078329207819,2005FB63EAC13681E4EC0FEA,1,-59.5,865.7,192.168.0.10
1581078329221697,3005FB63AC1F3681EC881501,1,-58,865.7,192.168.0.10
1581078329237805,3005FB63AC1F3681EC881318,2,-55,865.7,192.168.0.10
1581078329240659,0000FB63AC1F3681EC880468,2,-52.5,865.7,192.168.0.10
1581078329241886,2005FB63EAC13681E5C6028D,2,-56,865.7,192.168.0.10
1581078329243512,3005FB63AC1F3681EC8812DB,2,-52.5,865.7,192.168.0.10
1581078329244613,3005FB63AC1F3681EC881490,2,-53.5,865.7,192.168.0.10
1581078329245736,3005FB63AC1F3681EC8814A0,2,-57.5,865.7,192.168.0.10
1581078329247532,2005FB63EAC13681E4EC0F4F,2,-56.5,865.7,192.168.0.10
1581078329248838,2005FB63EAC13681E4EC0F4C,2,-60,865.7,192.168.0.10
1581078329251016,3005FB63AC1F3681EC88149C,2,-57.5,865.7,192.168.0.10
1581078329252109,1007FB63AC1F3681EC880468,2,-58.5,865.7,192.168.0.10
1581078329254098,3005FB63AC1F3681EC8814A8,2,-53.5,865.7,192.168.0.10
1581078329255484,0000FB63AC1F3681EC880468,2,-59.5,865.7,192.168.0.10
1581078329258083,1007FB63AC1F3681EC880468,2,-55,865.7,192.168.0.10
1581078329263835,245390003868,2,-62,865.7,192.168.0.10
1581078329265186,1007FB63AC1F3681EC880468,2,-56.5,865.7,192.168.0.10
1581078329266548,2005FB63EAC13681E4EC0F50,2,-56.5,865.7,192.168.0.10
1581078329267685,1007FB63AC1F3681EC880468,2,-58.5,865.7,192.168.0.10
1581078329280311,0000FB63AC1F3681EC880468,2,-60,865.7,192.168.0.10
1581078329290022,3005FB63AC1F3681EC880468,2,-56,865.7,192.168.0.10
1581078329301365,2005FB63AC1F3681AB1004E3,2,-57.5,865.7,192.168.0.10
1581078329309961,2005FB63EAC13681E4EC0F4C,2,-59,865.7,192.168.0.10
1581078329311071,3005FB63AC1F3681EC8814A8,2,-53,865.7,192.168.0.10
1581078329314663,1007FB63AC1F3681EC880468,2,-55.5,865.7,192.168.0.10
1581078329317402,2005FB63EAC13681E4EC0F4F,2,-56.5,865.7,192.168.0.10
1581078329318929,3005FB63AC1F3681EC881490,2,-53.5,865.7,192.168.0.10
1581078329320297,2005FB63EAC13681E5C6028D,2,-55.5,865.7,192.168.0.10
1581078329321609,3005FB63AC1F3681EC8812DB,2,-52,865.7,192.168.0.10
1581078329322708,3005FB63AC1F3681EC881318,2,-55.5,865.7,192.168.0.10
1581078329323849,0000FB63AC1F3681EC880468,2,-58.5,865.7,192.168.0.10
1581078329325204,1007FB63AC1F3681EC880468,2,-54.5,865.7,192.168.0.10
1581078329327041,1007FB63AC1F3681EC880468,2,-57.5,865.7,192.168.0.10
1581078329329022,3005FB63AC1F3681EC880468,2,-56.5,865.7,192.168.0.10
1581078329330113,0000FB63AC1F3681EC880468,2,-52.5,865.7,192.168.0.10
1581078329332664,3005FB63AC1F3681EC88149C,2,-55.5,865.7,192.168.0.10
1581078329334883,3005FB63AC1F3681EC8814A0,2,-57,865.7,192.168.0.10
1581078329345971,0000FB63AC1F3681EC880468,2,-60,865.7,192.168.0.10
1581078329355578,1007FB63AC1F3681EC880468,2,-58,865.7,192.168.0.10
1581078329366705,2005FB63EAC13681E4EC0F50,2,-56,865.7,192.168.0.10
1581078329382678,0000FB63AC1F3681EC880468,3,-59,865.7,192.168.0.10
1581078329386204,3005FB63AC1F3681EC88131E,3,-56,865.7,192.168.0.10
1581078329387788,0000FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581078329395659,3005FB63AC1F3681EC8814A8,3,-57,865.7,192.168.0.10
1581078329398993,0000FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581078329400385,1007FB63AC1F3681EC880468,3,-61,865.7,192.168.0.10
1581078329404368,3005FB63AC1F3681EC88149C,3,-56,865.7,192.168.0.10
1581078329407722,2005FB63EAC13681E4EC0F4C,3,-55.5,865.7,192.168.0.10
1581078329408921,3005FB63AC1F3681EC881490,3,-59,865.7,192.168.0.10
1581078329410037,2005FB63AC1F3681AB1004E3,3,-59.5,865.7,192.168.0.10
1581078329412267,1007FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581078329421290,2005FB63EAC13681E4EC0F4F,3,-55,865.7,192.168.0.10
1581078329423963,3005FB63AC1F3681EC881318,3,-58,865.7,192.168.0.10
1581078329425322,3005FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581078329441286,2005FB63EAC13681E4EC0F4B,3,-58,865.7,192.168.0.10
1581078329451002,3005FB63AC1F3681EC880468,3,-60.5,865.7,192.168.0.10
1581078329467679,2005FB63EAC13681E5C6028D,3,-62,865.7,192.168.0.10
1581078329475992,2005FB63EAC13681E4EC0F4F,3,-55,865.7,192.168.0.10
1581078329477380,3005FB63AC1F3681EC881490,3,-57.5,865.7,192.168.0.10
1581078329478460,3005FB63AC1F3681EC8814A8,3,-56.5,865.7,192.168.0.10
1581078329483394,3005FB63AC1F3681EC881318,3,-57.5,865.7,192.168.0.10
1581078329485002,3005FB63AC1F3681EC88149C,3,-55.5,865.7,192.168.0.10
1581078329487759,3005FB63AC1F3681EC88131E,3,-55.5,865.7,192.168.0.10
1581078329488952,1007FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581078329491899,0000FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581078329493295,2005FB63AC1F3681AB1004E3,3,-58,865.7,192.168.0.10
1581078329495210,1007FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581078329496667,0000FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581078329498029,2005FB63EAC13681E4EC0F50,3,-55.5,865.7,192.168.0.10
1581078329501424,2005FB63EAC13681E4EC0F4C,3,-56,865.7,192.168.0.10
1581078329503121,0000FB63AC1F3681EC880468,3,-59,865.7,192.168.0.10
1581078329520097,3005FB63AC1F3681EC880468,3,-60.5,865.7,192.168.0.10
1581078329531560,3005FB63AC1F3681EC880468,3,-60.5,865.7,192.168.0.10
1581078329545814,1007FB63AC1F3681EC880468,3,-58.5,865.7,192.168.0.10
1581078329562252,2005FB63EAC13681E4EC0F4F,4,-57.5,865.7,192.168.0.10
1581078329564643,3005FB63AC1F3681EC880468,4,-53,865.7,192.168.0.10
1581078329565989,2005FB63EAC13681E4EC0F50,4,-56.5,865.7,192.168.0.10
1581078329568239,1007FB63AC1F3681EC880468,4,-54.5,865.7,192.168.0.10
1581078329570436,0000FB63AC1F3681EC880468,4,-55.5,865.7,192.168.0.10
1581078329572906,2005FB63EAC13681E5C6028D,4,-56,865.7,192.168.0.10
1581078329580611,3005FB63AC1F3681EC881316,4,-56,865.7,192.168.0.10
1581078329595810,3005FB63AC1F3681EC880468,4,-61,865.7,192.168.0.10
1581078329605305,3005FB63AC1F3681EC88131E,4,-59,865.7,192.168.0.10
1581078329620843,3005FB63AC1F3681EC881490,4,-61.5,865.7,192.168.0.10
1581078329629444,2005FB63EAC13681E4EC0F50,4,-58.5,865.7,192.168.0.10
1581078329631050,0000FB63AC1F3681EC880468,4,-56,865.7,192.168.0.10
1581078329632165,1007FB63AC1F3681EC880468,4,-54,865.7,192.168.0.10
1581078329633464,2005FB63EAC13681E5C6028D,4,-56.5,865.7,192.168.0.10
1581078329635060,2005FB63EAC13681E4EC0F4B,4,-51,865.7,192.168.0.10
1581078329637511,3005FB63AC1F3681EC880468,4,-53.5,865.7,192.168.0.10
1581078329640996,3005FB63AC1F3681EC881316,4,-58,865.7,192.168.0.10
1581078329642142,2005FB63EAC13681E4EC0F4F,4,-57,865.7,192.168.0.10
1581078329652940,3005FB63AC1F3681EC880468,4,-63,865.7,192.168.0.10
1581078329662438,3005FB63AC1F3681EC88131E,4,-59.5,865.7,192.168.0.10
1581078329700818,1007FB63AC1F3681EC880468,1,-56,865.7,192.168.0.10
1581078329703091,3005FB63AC1F3681EC880468,1,-57.5,865.7,192.168.0.10
1581078329705348,2005FB63EAC13681E4EC0FE9,1,-58,865.7,192.168.0.10
1581078329706480,2005FB63EAC13681E4EC0FEA,1,-57,865.7,192.168.0.10
1581078329708562,3005FB63AC1F3681EC8811B0,1,-51.5,865.7,192.168.0.10
1581078329709635,2005FB63EAC13681E5C602A1,1,-54,865.7,192.168.0.10
1581078329714605,1007CEA7AC1F3681EC880468,1,-58.5,865.7,192.168.0.10
1581078329715711,0000FB63AC1F3681EC880468,1,-55,865.7,192.168.0.10
1581078329716883,3005FB63AC1F3681EC881166,1,-54,865.7,192.168.0.10
1581078329719202,3005FB63AC1F3681EC88132C,1,-56,865.7,192.168.0.10
1581078329720297,2005FB63EAC13681E4EC0FEC,1,-57.5,865.7,192.168.0.10
1581078329721922,2005FB63AC1F3681AB1004E3,1,-60,865.7,192.168.0.10
1581078329726694,0000FB63AC1F3681EC880468,1,-60.5,865.7,192.168.0.10
1581078329731772,3005FB63AC1F3681EC8814A8,1,-59,865.7,192.168.0.10
1581078329746612,1007FB63AC1F3681EC880468,1,-60.5,865.7,192.168.0.10
1581078329759530,1007FB63AC1F3681EC880468,1,-60.5,865.7,192.168.0.10
1581078329770844,3005FB63AC1F3681EC8814A0,1,-60.5,865.7,192.168.0.10
1581078329778574,3005FB63AC1F3681EC880468,1,-57.5,865.7,192.168.0.10
1581078329779894,0000FB63AC1F3681EC880468,1,-60,865.7,192.168.0.10
1581078329784401,1007FB63AC1F3681EC880468,1,-55.5,865.7,192.168.0.10
1581078329785490,3005FB63AC1F3681EC881166,1,-54.5,865.7,192.168.0.10
1581078329787063,3005FB63AC1F3681EC8811B0,1,-53,865.7,192.168.0.10
1581078329788920,1007CEA7AC1F3681EC880468,1,-58.5,865.7,192.168.0.10
1581078329790286,1007FB63AC1F3681EC880468,1,-58.5,865.7,192.168.0.10
1581078329791357,2005FB63EAC13681E5C602A1,1,-55,865.7,192.168.0.10
1581078329792469,0000FB63AC1F3681EC880468,1,-56,865.7,192.168.0.10
1581078329794599,2005FB63AC1F3681AB1004E3,1,-59.5,865.7,192.168.0.10
1581078329797324,3005FB63AC1F3681EC88132C,1,-56.5,865.7,192.168.0.10
1581078329818278,2005FB63EAC13681E4EC0FE8,1,-57.5,865.7,192.168.0.10
1581078329827981,1007FB63AC1F3681EC880468,1,-60.5,865.7,192.168.0.10
1581078329841621,3005FB63AC1F3681EC8814A8,1,-59.5,865.7,192.168.0.10
1581078329856165,0000FB63AC1F3681EC880468,2,-52.5,865.7,192.168.0.10
1581078329858455,1007FB63AC1F3681EC880468,2,-56,865.7,192.168.0.10
1581078329859536,3005FB63AC1F3681EC881318,2,-53.5,865.7,192.168.0.10
1581078329862847,2005FB63EAC13681E4EC0F50,2,-53,865.7,192.168.0.10
1581078329864902,0000FB63AC1F3681EC880468,2,-56,865.7,192.168.0.10
1581078329866001,3005FB63AC1F3681EC8812DB,2,-53.5,865.7,192.168.0.10
1581078329868137,3005FB63AC1F3681EC881490,2,-53.5,865.7,192.168.0.10
1581078329869500,3005FB63AC1F3681EC881448,2,-58.5,865.7,192.168.0.10
1581078329870573,2005FB63EAC13681E4EC0F4B,2,-53,865.7,192.168.0.10
1581078329872180,3005FB63AC1F3681EC8814A0,2,-56,865.7,192.168.0.10
1581078329873262,2005FB63EAC13681E4EC0F4C,2,-55,865.7,192.168.0.10
1581078329874393,3005FB63AC1F3681EC8811B0,2,-54,865.7,192.168.0.10
1581078329875511,2005FB63EAC13681E4EC0F4F,2,-52,865.7,192.168.0.10
1581078329881187,3005FB63AC1F3681EC88141F,2,-55,865.7,192.168.0.10
1581078329882252,3005FB63AC1F3681EC8811B5,2,-59,865.7,192.168.0.10
1581078329883381,3005FB63AC1F3681EC880468,2,-55,865.7,192.168.0.10
1581078329884774,3005FB63AC1F3681EC880468,2,-56.5,865.7,192.168.0.10
1581078329891659,0000FB63AC1F3681EC880468,2,-56.5,865.7,192.168.0.10
1581078329894701,3005FB63AC1F3681EC880468,2,-56.5,865.7,192.168.0.10
1581078329896284,1007FB63AC1F3681EC880468,2,-54,865.7,192.168.0.10
1581078329899758,3005FB63AC1F3681EC88149C,2,-55.5,865.7,192.168.0.10
1581078329903802,2005FB63CE453265E5C61473,2,-55,865.7,192.168.0.10
1581078329905587,2005FB63EAC13681E5C6028D,2,-55.5,865.7,192.168.0.10
1581078329918539,3005FB63AC1F3681EC880468,2,-57.5,865.7,192.168.0.10
1581078329931102,3005FB63AC1F3681EC8813AD,2,-59,865.7,192.168.0.10
1581078329940675,1007FB63AC1F3681EC880468,2,-59,865.7,192.168.0.10
1581078329949608,3005FB63AC1F3681EC8814A0,2,-55.5,865.7,192.168.0.10
1581078329950746,3005FB63AC1F3681EC880468,2,-56.5,865.7,192.168.0.10
1581078329951828,0000FB63AC1F3681EC880468,2,-56.5,865.7,192.168.0.10
1581078329952967,3005FB63AC1F3681EC88141F,2,-54,865.7,192.168.0.10
1581078329955040,2005FB63CE453265E5C61473,2,-54.5,865.7,192.168.0.10
1581078329957650,2005FB63EAC13681E4EC0F50,2,-53,865.7,192.168.0.10
1581078329959006,3005FB63AC1F3681EC881490,2,-54.5,865.7,192.168.0.10
1581078329961623,2005FB63EAC13681E4EC0F4C,2,-54,865.7,192.168.0.10
1581078329962980,0000FB63AC1F3681EC880468,2,-56,865.7,192.168.0.10
1581078329964074,3005FB63AC1F3681EC88149C,2,-55.5,865.7,192.168.0.10
1581078329965404,3005FB63AC1F3681EC8812DB,2,-55.5,865.7,192.168.0.10
1581078329967092,3005FB63AC1F3681EC881448,2,-58,865.7,192.168.0.10
1581078329968182,3005FB63AC1F3681EC8811B0,2,-55,865.7,192.168.0.10
1581078329969999,2005FB63EAC13681E4EC0F4F,2,-51.5,865.7,192.168.0.10
1581078329971070,3005FB63AC1F3681EC880468,2,-54,865.7,192.168.0.10
1581078329973392,1007FB63AC1F3681EC880468,2,-54.5,865.7,192.168.0.10
1581078329974730,3005FB63AC1F3681EC881318,2,-54,865.7,192.168.0.10
