Timestamp, EPC, Antenna, RSSI, Channel, Address
1579097588692377,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097588845949,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097588989351,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097589145050,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097589274861,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097589404751,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097589429778,245390003869,1,-69,865.7,192.168.0.10
1579097589543996,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097589677653,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097589813200,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097589952354,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097590094286,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097590243150,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097590373753,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097590469022,245390003869,3,-72.5,865.7,192.168.0.10
1579097590529531,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097591036281,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097591170920,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097591423341,245390003869,3,-63.5,865.7,192.168.0.10
1579097591471824,E2806E8F00000039005E0E4D,4,-68.5,865.7,192.168.0.10
1579097592214123,245390003869,3,-61,865.7,192.168.0.10
1579097592661982,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097593020985,245390003869,3,-65.5,865.7,192.168.0.10
1579097593068018,E28068940000500640E060E8,4,-75,865.7,192.168.0.10
1579097593208034,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097593848306,245390003869,4,-73,865.7,192.168.0.10
1579097594115353,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097594385686,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097594527131,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097594673270,245390003869,1,-61.5,865.7,192.168.0.10
1579097595418792,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097595551248,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097595577590,245390003869,1,-62,865.7,192.168.0.10
1579097595944930,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097596214210,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097596418806,245390003869,2,-59.5,865.7,192.168.0.10
1579097596762664,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097596900377,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097597262894,245390003869,3,-59,865.7,192.168.0.10
1579097598115654,245390003869,1,-61,865.7,192.168.0.10
1579097598228217,E28068940000500640E060E8,4,-72.5,865.7,192.168.0.10
1579097598381366,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097598985698,245390003869,3,-55,865.7,192.168.0.10
1579097599030403,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097599433034,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097599835561,245390003869,4,-56,865.7,192.168.0.10
1579097600695385,245390003869,2,-67.5,865.7,192.168.0.10
1579097601547142,245390003869,4,-63,865.7,192.168.0.10
1579097602450300,245390003869,1,-63,865.7,192.168.0.10
1579097602693320,E2806E8F00000039005E0E4D,4,-69,865.7,192.168.0.10
1579097603295087,245390003869,3,-68.5,865.7,192.168.0.10
1579097604107107,245390003869,4,-68.5,865.7,192.168.0.10
1579097604977917,245390003869,3,-68,865.7,192.168.0.10
1579097605291236,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097606133847,245390003869,2,-71.5,865.7,192.168.0.10
1579097606957826,E2806E8F00000039005E0E4D,4,-70.5,865.7,192.168.0.10
1579097607349882,245390003869,4,-69.5,865.7,192.168.0.10
1579097607774007,E2806E8F00000039005E0E4D,4,-70.5,865.7,192.168.0.10
1579097608035340,E2806E8F00000039005E0E4D,4,-69.5,865.7,192.168.0.10
1579097608433186,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097608663438,245390003869,3,-74,865.7,192.168.0.10
1579097608980833,E28068940000500640E060E8,4,-75,865.7,192.168.0.10
1579097609391573,E2806E8F00000039005E0E4D,4,-70.5,865.7,192.168.0.10
1579097609451192,245390003869,2,-68.5,865.7,192.168.0.10
1579097610794320,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097611001788,245390003869,3,-71.5,865.7,192.168.0.10
1579097611178944,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097611861270,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097612404152,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097612677931,E2806E8F00000039005E0E4D,4,-70.5,865.7,192.168.0.10
1579097612936917,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
1579097613079601,E2806E8F00000039005E0E4D,4,-70,865.7,192.168.0.10
