Timestamp, EPC, Antenna, RSSI, Channel, Address
1579700555927118,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700555931197,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700555965546,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700555979137,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700556019916,300000000000000000017859,1,-56,865.7,192.168.0.10
1579700556029600,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700556066469,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700556083855,245390003868,2,-61.5,865.7,192.168.0.10
1579700556101861,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700556246270,245390003868,3,-61,865.7,192.168.0.10
1579700556250434,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700556273667,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700556278077,245390003868,3,-61.5,865.7,192.168.0.10
1579700556312815,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700556315020,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700556316413,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700556344689,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700556346966,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700556359068,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579700556390707,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700556405135,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700556426750,300000000000000000017859,1,-55.5,865.7,192.168.0.10
1579700556445679,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700556474568,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700556500862,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700556535862,245390003868,3,-61.5,865.7,192.168.0.10
1579700556547904,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700556570718,245390003868,3,-62,865.7,192.168.0.10
1579700556588498,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700556618696,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700556619834,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700556620942,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700556648639,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700556652965,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700556654731,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700556682038,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700556692560,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700556712748,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700556730569,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700556755630,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700556784966,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700556820943,245390003868,3,-62,865.7,192.168.0.10
1579700556842469,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700556865348,245390003868,3,-62,865.7,192.168.0.10
1579700556886431,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700556907958,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700556911149,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700556914856,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700556940866,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700556944587,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700556945682,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700556978998,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700556989425,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700557009690,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700557019747,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700557043682,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700557064755,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700557095351,245390003868,3,-61.5,865.7,192.168.0.10
1579700557107317,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700557130876,245390003868,3,-61.5,865.7,192.168.0.10
1579700557147557,30000000000000000001785C,3,-56,865.7,192.168.0.10
1579700557177740,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700557180833,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700557182411,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700557209292,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700557211187,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700557212310,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700557246471,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700557264556,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700557287559,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700557298802,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700557321284,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700557350014,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700557365025,245390003868,2,-61.5,865.7,192.168.0.10
1579700557395245,245390003868,3,-61.5,865.7,192.168.0.10
1579700557396431,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700557421243,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700557425785,245390003868,3,-62,865.7,192.168.0.10
1579700557459857,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700557461211,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700557462306,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700557489643,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700557492422,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700557494871,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700557528595,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700557553067,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700557571128,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700557596975,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700557616787,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700557634132,245390003868,2,-62,865.7,192.168.0.10
1579700557653853,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700557689843,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700557691533,245390003868,3,-61.5,865.7,192.168.0.10
1579700557717921,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700557721822,245390003868,3,-62,865.7,192.168.0.10
1579700557758826,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700557762259,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700557763979,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700557788983,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700557791669,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700557794493,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700557826985,300000000000000000017859,1,-55.5,865.7,192.168.0.10
1579700557854822,300000000000000000017859,1,-55.5,865.7,192.168.0.10
1579700557883061,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700557907159,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700557937368,245390003868,3,-62,865.7,192.168.0.10
1579700557939307,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700557968266,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700557970354,245390003868,3,-62,865.7,192.168.0.10
1579700558003594,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700558006047,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700558007154,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700558033657,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700558035854,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700558039534,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700558073860,300000000000000000017859,1,-55.5,865.7,192.168.0.10
1579700558109395,300000000000000000017859,1,-56,865.7,192.168.0.10
1579700558143377,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700558171072,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700558203138,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700558208196,245390003868,3,-62,865.7,192.168.0.10
1579700558232389,245390003868,3,-61.5,865.7,192.168.0.10
1579700558236192,30000000000000000001785C,3,-55,865.7,192.168.0.10
1579700558272124,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700558273445,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700558275265,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700558300478,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700558304892,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700558306488,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700558340091,300000000000000000017859,1,-55.5,865.7,192.168.0.10
1579700558366582,300000000000000000017859,1,-55.5,865.7,192.168.0.10
1579700558399553,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700558422625,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700558447202,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700558452786,245390003868,3,-62,865.7,192.168.0.10
1579700558476015,245390003868,3,-62,865.7,192.168.0.10
1579700558478463,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700558515223,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700558517479,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700558518541,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700558543760,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700558547387,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700558549166,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700558576683,300000000000000000017859,1,-55.5,865.7,192.168.0.10
1579700558617995,300000000000000000017859,1,-56,865.7,192.168.0.10
1579700558647097,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700558669045,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700558699030,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700558716630,245390003868,3,-63,865.7,192.168.0.10
1579700558738011,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700558755266,245390003868,3,-63,865.7,192.168.0.10
1579700558780368,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700558782317,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700558783967,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700558806124,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700558808947,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700558810096,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700558854042,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700558883367,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700558905999,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700558936967,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700558946212,245390003868,2,-62,865.7,192.168.0.10
1579700558981618,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700558993736,245390003868,3,-63,865.7,192.168.0.10
1579700559014990,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700559035719,245390003868,3,-63,865.7,192.168.0.10
1579700559060857,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700559063603,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700559064768,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700559089977,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700559092170,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700559095870,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700559144563,300000000000000000017859,1,-56,865.7,192.168.0.10
1579700559157710,300000000000000000017882,1,-63.5,865.7,192.168.0.10
1579700559182220,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700559204837,245390003868,2,-60,865.7,192.168.0.10
1579700559234985,245390003868,2,-60,865.7,192.168.0.10
1579700559236108,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700559265407,245390003868,3,-62.5,865.7,192.168.0.10
1579700559266516,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700559285846,245390003868,3,-63,865.7,192.168.0.10
1579700559304691,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700559317840,245390003868,3,-63,865.7,192.168.0.10
1579700559349554,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700559350749,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700559352397,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700559372165,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700559373903,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700559376510,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700559439689,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700559461842,300000000000000000017859,1,-57.5,865.7,192.168.0.10
1579700559484890,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700559513140,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700559549863,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579700559568565,245390003868,3,-63,865.7,192.168.0.10
1579700559589160,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700559610464,245390003868,3,-63,865.7,192.168.0.10
1579700559633081,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700559637317,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700559638670,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700559657745,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700559661051,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700559662374,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700559704933,300000000000000000017859,1,-57.5,865.7,192.168.0.10
1579700559732618,300000000000000000017859,1,-57.5,865.7,192.168.0.10
1579700559757285,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700559786917,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700559826180,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700559841194,245390003868,3,-63,865.7,192.168.0.10
1579700559863796,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579700559880084,245390003868,3,-63,865.7,192.168.0.10
1579700559907604,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700559908813,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700559910405,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700559938578,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700559939686,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700559943615,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700559997845,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700560029515,300000000000000000017859,1,-58,865.7,192.168.0.10
1579700560172916,300000000000000000017882,2,-56,865.7,192.168.0.10
1579700560187480,245390003868,2,-61.5,865.7,192.168.0.10
1579700560209685,245390003868,2,-60.5,865.7,192.168.0.10
1579700560212536,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700560243911,245390003868,3,-62,865.7,192.168.0.10
1579700560247595,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700560273499,30000000000000000001785C,3,-54.5,865.7,192.168.0.10
1579700560275315,245390003868,3,-61.5,865.7,192.168.0.10
1579700560310850,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700560312542,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700560314268,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700560340809,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700560342373,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700560344822,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700560395262,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700560404914,300000000000000000017882,1,-63.5,865.7,192.168.0.10
1579700560452102,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700560465250,300000000000000000017882,1,-63.5,865.7,192.168.0.10
1579700560488491,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700560492167,245390003868,2,-59,865.7,192.168.0.10
1579700560518447,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700560520279,245390003868,2,-59,865.7,192.168.0.10
1579700560575334,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700560582771,245390003868,3,-61.5,865.7,192.168.0.10
1579700560614952,245390003868,3,-61.5,865.7,192.168.0.10
1579700560626393,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700560651728,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700560654217,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700560656556,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700560682978,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700560684400,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700560685525,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700560735831,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700560762988,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700560794541,245390003868,2,-58.5,865.7,192.168.0.10
1579700560798434,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700560818850,245390003868,2,-58.5,865.7,192.168.0.10
1579700560820318,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700560871155,30000000000000000001785C,3,-57.5,865.7,192.168.0.10
1579700560880355,245390003868,3,-62.5,865.7,192.168.0.10
1579700560895957,245390003868,3,-62,865.7,192.168.0.10
1579700560907423,30000000000000000001785C,3,-57.5,865.7,192.168.0.10
1579700560940997,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700560942980,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700560944062,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700560970595,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700560972291,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700560974924,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700561011995,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700561054595,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700561078459,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700561079793,245390003868,2,-57,865.7,192.168.0.10
1579700561109378,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700561111014,245390003868,2,-57.5,865.7,192.168.0.10
1579700561168023,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700561209306,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700561229276,30000000000000000001785D,4,-60.5,865.7,192.168.0.10
1579700561231015,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700561233464,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700561258048,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579700561261340,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700561262448,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700561301203,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700561313981,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700561337687,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700561343156,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700561372170,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700561379886,245390003868,2,-62,865.7,192.168.0.10
1579700561400153,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700561416025,245390003868,2,-62,865.7,192.168.0.10
1579700561443747,245390003868,3,-62,865.7,192.168.0.10
1579700561456624,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700561483025,245390003868,3,-62,865.7,192.168.0.10
1579700561508873,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700561526694,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700561528871,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700561531036,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700561558515,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700561563320,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700561564419,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700561611669,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700561621359,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700561665230,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700561685261,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700561706623,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700561707556,245390003868,2,-57.5,865.7,192.168.0.10
1579700561734662,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700561735912,245390003868,2,-57.5,865.7,192.168.0.10
1579700561774490,245390003868,3,-61,865.7,192.168.0.10
1579700561790982,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700561809479,245390003868,3,-61.5,865.7,192.168.0.10
1579700561834792,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700561856439,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700561858288,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700561862664,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700561890115,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700561892331,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700561894056,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700561945683,300000000000000000017859,1,-56,865.7,192.168.0.10
1579700561962339,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700561984356,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700561995180,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700562012670,245390003868,2,-59.5,865.7,192.168.0.10
1579700562014862,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700562042924,245390003868,2,-59.5,865.7,192.168.0.10
1579700562044487,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700562080885,245390003868,3,-61,865.7,192.168.0.10
1579700562097011,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700562119118,245390003868,3,-62,865.7,192.168.0.10
1579700562140799,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700562165544,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700562169842,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700562170991,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700562197055,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700562199001,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700562200187,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700562265427,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700562294468,300000000000000000017859,1,-57,865.7,192.168.0.10
1579700562318808,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700562320071,245390003868,2,-59.5,865.7,192.168.0.10
1579700562349614,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700562351690,245390003868,2,-59.5,865.7,192.168.0.10
1579700562380895,245390003868,3,-61.5,865.7,192.168.0.10
1579700562403811,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700562414701,245390003868,3,-62,865.7,192.168.0.10
1579700562433721,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700562460326,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700562462406,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700562465711,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700562492207,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700562493726,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700562496166,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700562525029,300000000000000000017859,1,-55.5,865.7,192.168.0.10
1579700562551537,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700562566118,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700562586712,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700562611197,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700562613275,245390003868,2,-58.5,865.7,192.168.0.10
1579700562638894,245390003868,2,-59,865.7,192.168.0.10
1579700562640531,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700562675469,245390003868,3,-61.5,865.7,192.168.0.10
1579700562702101,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700562713945,245390003868,3,-61.5,865.7,192.168.0.10
1579700562742559,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700562759918,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700562761626,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700562765197,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700562792037,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700562794924,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700562796274,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700562842613,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700562848310,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700562875289,300000000000000000017859,1,-56.5,865.7,192.168.0.10
1579700562885905,300000000000000000017882,1,-63,865.7,192.168.0.10
1579700562905801,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700562917671,245390003868,2,-62,865.7,192.168.0.10
1579700562944561,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700562963518,245390003868,2,-62,865.7,192.168.0.10
1579700562989610,245390003868,3,-62.5,865.7,192.168.0.10
1579700563013846,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700563032439,245390003868,3,-61.5,865.7,192.168.0.10
1579700563050224,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700563076178,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700563079276,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700563081457,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700563105875,300000000000000000017882,4,-57.5,865.7,192.168.0.10
1579700563107748,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700563112238,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700563146706,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700563170561,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700563197918,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579700563227454,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700563286437,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700563319122,30000000000000000001785C,3,-56.5,865.7,192.168.0.10
1579700563347918,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700563349370,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700563350723,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700563370682,30000000000000000001785D,4,-61,865.7,192.168.0.10
1579700563373437,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700563376873,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700563411646,300000000000000000017859,1,-54.5,865.7,192.168.0.10
1579700563425206,300000000000000000017882,1,-62,865.7,192.168.0.10
1579700563450359,300000000000000000017859,1,-55,865.7,192.168.0.10
1579700563461570,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579700563481977,245390003868,2,-59.5,865.7,192.168.0.10
1579700563485393,300000000000000000017882,2,-54.5,865.7,192.168.0.10
1579700563511561,300000000000000000017882,2,-55,865.7,192.168.0.10
1579700563535359,245390003868,2,-62,865.7,192.168.0.10
1579700563558416,245390003868,3,-62,865.7,192.168.0.10
1579700563574022,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700563597765,245390003868,3,-61.5,865.7,192.168.0.10
1579700563612628,30000000000000000001785C,3,-57,865.7,192.168.0.10
1579700563641450,300000000000000000017882,4,-58,865.7,192.168.0.10
1579700563644436,300000000000000000017857,4,-57.5,865.7,192.168.0.10
1579700563647005,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700563671558,30000000000000000001785D,4,-61.5,865.7,192.168.0.10
1579700563673364,300000000000000000017857,4,-57,865.7,192.168.0.10
1579700563678892,300000000000000000017882,4,-58,865.7,192.168.0.10
