Timestamp, EPC, Antenna, RSSI, Channel, Address
1579697397916606,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697397918563,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697397936697,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697397966194,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697397967335,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697397992627,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697397996545,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697398031922,245390003869,1,-59.5,865.7,192.168.0.10
1579697398032942,245390003868,1,-60.5,865.7,192.168.0.10
1579697398059431,300000000000000000017882,1,-62,865.7,192.168.0.10
1579697398069010,245390003868,1,-60.5,865.7,192.168.0.10
1579697398073908,245390003869,1,-59.5,865.7,192.168.0.10
1579697398087436,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697398106765,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697398131092,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697398165959,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697398167682,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697398189687,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697398205086,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697398207885,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697398217860,300000000000000000017882,3,-63,865.7,192.168.0.10
1579697398241294,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697398243261,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697398272712,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697398274451,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579697398306119,245390003869,1,-59.5,865.7,192.168.0.10
1579697398309288,245390003868,1,-60.5,865.7,192.168.0.10
1579697398322398,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697398339755,245390003868,1,-60,865.7,192.168.0.10
1579697398341409,245390003869,1,-59.5,865.7,192.168.0.10
1579697398351324,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697398376756,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697398403446,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697398439498,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697398441223,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697398452478,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697398476745,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697398479764,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697398493954,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697398523192,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579697398525359,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697398552837,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697398557228,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697398593063,245390003869,1,-59.5,865.7,192.168.0.10
1579697398594523,245390003868,1,-61,865.7,192.168.0.10
1579697398607407,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697398622395,245390003868,1,-60.5,865.7,192.168.0.10
1579697398623960,245390003869,1,-60,865.7,192.168.0.10
1579697398635278,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697398658961,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697398685595,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697398720129,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697398725595,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697398737313,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697398753598,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697398755039,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697398769680,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697398797686,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697398802763,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697398824287,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697398825410,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697398861070,245390003869,1,-60,865.7,192.168.0.10
1579697398862274,245390003868,1,-60.5,865.7,192.168.0.10
1579697398880136,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697398898076,245390003869,1,-59.5,865.7,192.168.0.10
1579697398899751,245390003868,1,-61,865.7,192.168.0.10
1579697398919938,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697398949853,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697398970908,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697399004779,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697399007106,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697399024240,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697399043473,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697399048506,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697399063085,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697399089782,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697399091362,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697399122100,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697399123341,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697399157084,245390003868,1,-60.5,865.7,192.168.0.10
1579697399159189,245390003869,1,-59.5,865.7,192.168.0.10
1579697399169291,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697399187039,245390003869,1,-59.5,865.7,192.168.0.10
1579697399190556,245390003868,1,-61,865.7,192.168.0.10
1579697399199182,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697399225150,300000000000000000017882,2,-56,865.7,192.168.0.10
1579697399250687,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697399279747,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697399284858,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697399296125,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697399322919,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697399324063,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697399350969,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697399371154,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697399372407,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697399390402,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697399394449,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697399423133,245390003868,1,-60.5,865.7,192.168.0.10
1579697399425820,245390003869,1,-59.5,865.7,192.168.0.10
1579697399438172,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697399459686,245390003869,1,-60.5,865.7,192.168.0.10
1579697399467148,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697399472731,245390003868,1,-61.5,865.7,192.168.0.10
1579697399485672,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697399511467,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697399536717,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697399540879,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697399556427,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697399578433,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697399581525,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697399592967,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697399625862,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697399628671,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697399656591,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697399657756,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697399689538,245390003869,1,-59.5,865.7,192.168.0.10
1579697399706995,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697399717942,245390003868,1,-60.5,865.7,192.168.0.10
1579697399723867,245390003869,1,-59.5,865.7,192.168.0.10
1579697399730872,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697399758465,300000000000000000017882,2,-56,865.7,192.168.0.10
1579697399778043,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697399812991,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697399816262,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697399833447,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697399970685,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697399972022,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697399988770,300000000000000000017882,3,-63,865.7,192.168.0.10
1579697400008831,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697400011266,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697400040239,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697400042007,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579697400072953,245390003868,1,-61,865.7,192.168.0.10
1579697400074631,245390003869,1,-59.5,865.7,192.168.0.10
1579697400087057,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697400105465,245390003869,1,-59,865.7,192.168.0.10
1579697400108229,245390003868,1,-60.5,865.7,192.168.0.10
1579697400118161,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697400141628,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697400169363,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697400196950,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697400201434,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697400208360,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697400224609,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697400230366,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697400242843,300000000000000000017882,3,-62,865.7,192.168.0.10
1579697400275294,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697400278987,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697400305088,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697400307637,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579697400341413,245390003869,1,-59,865.7,192.168.0.10
1579697400343461,245390003868,1,-61,865.7,192.168.0.10
1579697400355713,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697400369151,245390003869,1,-59,865.7,192.168.0.10
1579697400370142,245390003868,1,-60.5,865.7,192.168.0.10
1579697400389282,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697400408905,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697400438972,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697400466290,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697400467747,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697400486519,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697400506672,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697400509907,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697400521112,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697400555525,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697400556633,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697400583893,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697400586218,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697400617764,245390003868,1,-60.5,865.7,192.168.0.10
1579697400620085,245390003869,1,-59.5,865.7,192.168.0.10
1579697400634643,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697400650263,245390003868,1,-61,865.7,192.168.0.10
1579697400652292,245390003869,1,-59.5,865.7,192.168.0.10
1579697400662706,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697400684163,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697400713995,300000000000000000017882,2,-56,865.7,192.168.0.10
1579697400751484,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697400753753,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697400766658,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697400790791,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697400792228,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697400812927,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697400836317,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697400841448,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697400861528,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697400863489,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697400898085,245390003868,1,-60.5,865.7,192.168.0.10
1579697400899438,245390003869,1,-59,865.7,192.168.0.10
1579697400915010,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697400926006,245390003869,1,-59.5,865.7,192.168.0.10
1579697400929165,245390003868,1,-60.5,865.7,192.168.0.10
1579697400942365,300000000000000000017882,1,-62,865.7,192.168.0.10
1579697400973470,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697401002573,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697401029999,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697401031824,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697401051013,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697401070182,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697401075604,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697401087744,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697401116579,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697401121523,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697401142344,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697401143442,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697401179001,245390003868,1,-61,865.7,192.168.0.10
1579697401179995,245390003869,1,-59.5,865.7,192.168.0.10
1579697401202490,300000000000000000017882,1,-62,865.7,192.168.0.10
1579697401222386,245390003868,1,-60.5,865.7,192.168.0.10
1579697401224012,245390003869,1,-59.5,865.7,192.168.0.10
1579697401234488,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697401258425,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697401286886,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697401313671,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697401315678,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697401332675,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697401353226,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697401356525,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697401369440,300000000000000000017882,3,-63,865.7,192.168.0.10
1579697401391722,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697401393100,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697401419963,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697401422172,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697401449977,245390003868,1,-61,865.7,192.168.0.10
1579697401454963,245390003869,1,-59.5,865.7,192.168.0.10
1579697401465465,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697401480350,245390003869,1,-59.5,865.7,192.168.0.10
1579697401484174,245390003868,1,-60.5,865.7,192.168.0.10
1579697401498425,300000000000000000017882,1,-62,865.7,192.168.0.10
1579697401530629,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697401559240,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697401592041,30000000000000000001785C,3,-54,865.7,192.168.0.10
1579697401595478,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697401604558,300000000000000000017882,3,-63,865.7,192.168.0.10
1579697401623940,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697401624996,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697401643742,300000000000000000017882,3,-62,865.7,192.168.0.10
1579697401669734,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697401671159,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697401701444,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697401702580,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697401738700,245390003868,1,-61,865.7,192.168.0.10
1579697401740547,245390003869,1,-59,865.7,192.168.0.10
1579697401755089,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697401776262,245390003869,1,-59,865.7,192.168.0.10
1579697401779929,245390003868,1,-60.5,865.7,192.168.0.10
1579697401794803,300000000000000000017882,1,-63,865.7,192.168.0.10
1579697401819423,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697401847974,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697401878827,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697401884129,30000000000000000001785A,3,-53.5,865.7,192.168.0.10
1579697401909519,300000000000000000017882,3,-62,865.7,192.168.0.10
1579697401922299,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697401924708,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697401939101,300000000000000000017882,3,-62,865.7,192.168.0.10
1579697401968030,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697401969167,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697401998038,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579697402001060,300000000000000000017882,4,-59,865.7,192.168.0.10
1579697402033772,245390003868,1,-60.5,865.7,192.168.0.10
1579697402038516,245390003869,1,-59.5,865.7,192.168.0.10
1579697402045479,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697402063809,245390003869,1,-59.5,865.7,192.168.0.10
1579697402066470,245390003868,1,-60.5,865.7,192.168.0.10
1579697402081815,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697402102180,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697402124188,300000000000000000017882,2,-56,865.7,192.168.0.10
1579697402152535,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697402155975,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697402168074,300000000000000000017882,3,-62,865.7,192.168.0.10
1579697402192440,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697402195475,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697402210018,300000000000000000017882,3,-62,865.7,192.168.0.10
1579697402241034,300000000000000000017857,4,-59,865.7,192.168.0.10
1579697402242119,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697402269720,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579697402271473,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697402305002,245390003869,1,-59.5,865.7,192.168.0.10
1579697402308906,245390003868,1,-60.5,865.7,192.168.0.10
1579697402317005,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697402337294,245390003869,1,-59.5,865.7,192.168.0.10
1579697402338269,245390003868,1,-60.5,865.7,192.168.0.10
1579697402348195,300000000000000000017882,1,-62.5,865.7,192.168.0.10
1579697402373246,300000000000000000017882,2,-56,865.7,192.168.0.10
1579697402400335,300000000000000000017882,2,-55.5,865.7,192.168.0.10
1579697402434379,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697402436977,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697402454341,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697402474202,30000000000000000001785C,3,-53.5,865.7,192.168.0.10
1579697402477262,30000000000000000001785A,3,-54,865.7,192.168.0.10
1579697402494141,300000000000000000017882,3,-62.5,865.7,192.168.0.10
1579697402522189,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697402525055,300000000000000000017857,4,-58.5,865.7,192.168.0.10
1579697402552135,300000000000000000017857,4,-58,865.7,192.168.0.10
1579697402553844,300000000000000000017882,4,-58.5,865.7,192.168.0.10
1579697402587011,245390003869,1,-59,865.7,192.168.0.10
1579697402588632,245390003868,1,-60.5,865.7,192.168.0.10
